46.26940184,17.22099529,45.96092477,0.334444496,17.22099529
26.91971713,8.504641571,23.08307591,0.357086934,8.504641573
26.31660733,7.468478738,20.46910418,0.370366369,7.468478738
27.40047844,6.506970232,18.08900597,0.389971471,6.50697023
16.91318792,1.05934765,3.113048295,0.469323265,1.05934765
28.90701104,6.258156717,17.5108156,0.399039397,6.258156717
26.85198924,14.27250643,36.37311189,0.274237012,14.27250642
39.51597331,12.00268363,32.69750899,0.362091595,12.00268363
37.67416495,0.445869993,1.332353888,0.494105802,0.445869993
68.6483853,20.60087829,56.18263555,0.363598065,20.60087829
34.31754585,19.18855462,48.52201637,0.264347871,19.18855462
120.6593071,54.95884649,143.1432093,0.302276326,54.95884648
36.38235231,19.47919627,49.58778378,0.272839575,19.47919627
44.9334794,20.67768661,53.78302355,0.300508721,20.67768661
66.46593795,22.1054093,59.6980517,0.350304147,22.1054093
38.07004643,21.34268032,53.94687841,0.26382623,21.34268032
172.4064653,45.2093195,124.7258699,0.379426535,45.20931952
129.0703015,44.08836492,118.7446643,0.346666684,44.0883649
42.80726066,22.583509,57.61813609,0.275668367,22.583509
47.51769983,30.91034012,76.20680417,0.232707305,30.91034013
44.90469547,23.39300979,59.7955693,0.278064897,23.39300979
34.40125819,21.58532106,53.55483821,0.240538374,21.58532106
25.56629207,20.70448717,48.91035105,0.181153405,20.70448718
84.47349448,5.566045252,16.33926543,0.46776254,5.566045251
82.18747025,21.68850855,59.80487561,0.378722642,21.68850855
106.2545315,41.58136959,110.349483,0.326910154,41.58136957
93.00033693,41.12052343,107.515425,0.307320725,41.12052343
24.42478314,14.38221558,36.06737806,0.253888104,14.38221558
180.1990784,61.35721077,165.3092126,0.347105015,61.35721076
77.61524249,30.0889799,79.93722644,0.328347234,30.0889799
81.23541787,29.99730102,80.12899059,0.335603335,29.99730103
66.83487956,-2.37E+14,601.513916,-1,3.02E+12
63.7421931,-5.52E+12,573.6797379,-1,1.29E+18
32.00469558,18.78557896,47.13463746,0.254543114,18.78557896
23.52708125,13.24761546,33.46221759,0.26295248,13.24761546
39.48117473,20.68930819,52.83830998,0.27694724,20.68930819
44.37597759,17.92495491,47.39357642,0.321999878,17.92495491
60.77021534,40.24991529,98.91224235,0.228726093,40.24991529
93.03416042,25.05360552,68.96975372,0.376443675,25.05360552
36.25391826,22.87156242,56.69274275,0.239371883,22.87156242
81.93089866,21.98197603,60.53233986,0.376863021,21.98197603
151.0476881,46.28624348,125.9895437,0.360982597,46.28624346
53.35970925,20.43305375,54.36041038,0.330207688,20.43305375
50.29332673,25.22256971,64.83008032,0.285160098,25.22256971
125.9061851,54.14147671,142.061586,0.311947833,54.14147669
139.0157708,14.04177811,40.75319429,0.451140802,14.04177811
71.47954477,22.71614695,61.62076306,0.356320753,22.71614695
27.34381183,21.3954757,50.90845983,0.189701518,21.3954757
54.0686367,22.35863297,58.95014854,0.318286065,22.35863297
102.5183615,21.46630511,60.19734421,0.402135671,21.46630511
40.01041952,24.20361615,60.42624255,0.248289557,24.20361615
126.347264,12.01329938,34.93274446,0.453919666,12.01329938
31.61464004,9.956685143,27.03222127,0.357491017,9.956685141
37.20268483,16.51337421,43.1549723,0.306667303,16.51337421
32.38470252,22.45900959,54.72606396,0.218354348,22.45900959
129.6318517,12.81130977,37.20818732,0.452161722,12.81130977
75.68019968,25.12671711,67.86904416,0.350535445,25.12671711
46.89369764,35.21760411,84.4995066,0.199677104,35.21760412
28.44635046,21.92888906,52.33783503,0.193353546,21.92888906
65.40469008,17.41627345,47.98922067,0.377712081,17.41627345
77.95418014,25.5912915,69.20126481,0.352047137,25.5912915
47.16418761,13.46323574,36.88047328,0.369673457,13.46323575
22.0281086,15.73618102,38.12912998,0.211511546,15.73618102
35.63022076,23.40056143,57.59332297,0.230597034,23.40056143
130.8249792,33.54613427,92.7138432,0.381885651,33.54613426
50.07080308,22.01454637,57.60175061,0.308265672,22.01454637
72.91453489,25.03218339,67.38524041,0.34597209,25.03218339
36.59625896,25.94492224,62.95698041,0.213281347,25.94492224
75.91071836,32.06881945,84.3311082,0.314845848,32.06881945
83.59419996,24.42627751,66.77493951,0.366866881,24.42627751
18.42573611,7.746986326,20.38416101,0.315618755,7.746986327
97.68329566,45.28103692,117.6623402,0.299245205,45.28103694
26.3857506,14.60160299,36.98283539,0.266396416,14.60160299
65.66512677,18.44200614,50.58996594,0.37159606,18.44200615
75.06056139,20.58295361,56.57735223,0.374373992,20.58295361
80.12353998,29.68469082,79.26517921,0.335118828,29.68469082
30.77411957,20.23408554,49.78991251,0.230347485,20.23408555
15.40445009,9.855513052,24.3694762,0.23633727,9.855513052
87.19687469,29.11339677,78.5932538,0.349778152,29.11339677
36.55508947,18.03191095,46.45696242,0.28818744,18.03191095
47.13896644,13.01489401,35.75415236,0.373585998,13.01489401
58.1084148,21.21042354,56.72896879,0.337289863,21.21042354
45.60368226,17.65741317,46.91694046,0.328533801,17.65741317
14.27196697,7.633301575,19.43499606,0.273039973,7.633301575
35.85834817,23.70262091,58.26910065,0.229169991,23.70262091
34.85970501,20.34667046,51.09842093,0.255694907,20.34667046
17.49607589,10.17482433,25.56810492,0.256439624,10.17482433
37.74304877,18.48867617,47.68049561,0.289451315,18.48867617
71630667.04,-6.8E+11,644879667.5,-1.000473875,-6.80E+11
1.41E+15,-8.84E+16,1.33E+16,-1.075258184,-9.02E+16
-1.42E+11,-1.7E+13,-1.25E+12,-0.963303163,-1.70E+13
161.1378309,1.05E+15,1450.240479,-1,-7.79E+11
80320972.95,-2.09E+13,722897080.3,-1.000017272,-2.09E+13
116.0311293,2.56E+13,1044.280164,-1,-1.21E+12
101.8265812,22.0885625,61.79726443,0.398852108,22.0885625
140.3982538,55.0293192,146.0114802,0.326669876,55.0293192
166.2012112,79.50509056,205.713175,0.293710714,79.50509057
44.03060755,25.01971471,63.10611761,0.261127841,25.01971471
38.32120042,35.24078069,80.91788682,0.148071712,35.24078069
198.8695855,58.50831394,159.8488606,0.366035439,58.50831394
124.1024627,67.56298941,171.5564498,0.269603753,67.56298939
114.1198684,54.8795417,141.8934038,0.292771399,54.87954168
45.87567749,25.55894119,64.66734519,0.265063069,25.55894119
145.8706896,56.69050168,150.5663689,0.327968217,56.69050169
34.93274598,21.55126417,53.62588232,0.244147023,21.55126417
41.53484436,20.60670062,53.04730722,0.28713733,20.60670062
165.5065167,-39.52165806,-128.8185978,0.629721577,-39.52165807
162.895829,8.66227965,25.53422938,0.473874685,8.662279652
216.2505795,105.2962748,271.7776858,0.29053799,105.2962748
178.5358759,2.332969283,6.968554614,0.493494721,2.332969283
103.005711,41.85177688,110.5790431,0.32107943,41.85177688
51.17884113,29.17784177,73.55520812,0.260463483,29.17784177
163.219548,56.31009142,151.5071535,0.345293088,56.3100914
53.46936205,34.85806886,85.90607182,0.232226492,34.85806886
38.18856996,32.4691104,75.89726042,0.168761008,32.4691104
64.04390011,31.63780081,81.49400745,0.287921495,31.63780081
40.91924226,28.84278691,70.06588967,0.214617191,28.84278691
48.3259179,33.42481368,81.48741036,0.218965813,33.42481369
73.01776455,34.97441617,90.47746478,0.293480702,34.97441617
149.3647651,30.19026423,84.8537857,0.405317043,30.19026422
107.6799357,38.21520421,102.5178764,0.341323153,38.21520422
132.7109669,20.10661341,57.42000014,0.427888401,20.10661341
32.10643597,18.3428028,46.22536757,0.260041011,18.34280281
98.78436453,45.70832556,118.801504,0.299560884,45.70832557
177.0141262,56.04409343,152.0821383,0.356807908,56.04409342
32.77281676,21.94629044,53.82438574,0.226275254,21.94629044
37.58153463,23.48090484,58.30065175,0.24144815,23.48090483
28.50026065,17.07509471,42.69816637,0.250305404,17.0750947
119.2276309,35.05349682,95.77444166,0.366118224,35.05349682
32.71007158,10.27295894,27.89828838,0.357850671,10.27295894
36.64611533,19.23648494,49.11546595,0.276622681,19.23648494
47.1960303,24.6038964,62.88423606,0.277932467,24.6038964
40.98387847,23.68163138,59.57096991,0.25774633,23.68163139
53.38136898,31.61000709,79.19761796,0.252730152,31.61000708
57.00674763,31.12074721,78.98859717,0.269066527,31.12074721
154.820894,44.99853257,123.0720133,0.367511408,44.99853257
201.4992318,74.31672323,198.5415455,0.335779733,74.31672324
134.5130453,60.91340108,158.7736482,0.303273544,60.91340108
105.1128648,43.58018858,114.8659479,0.317868872,43.58018857
154.7276276,68.94403904,180.0845623,0.306019816,68.94403903
63.33592661,27.2844997,71.57549118,0.311651156,27.2844997
41.51804296,26.41945128,65.38862766,0.237509193,26.41945128
81.94591741,54.49313329,133.8171002,0.227834519,54.49313329
177.4372632,70.8179335,187.5080243,0.323873876,70.81793352
172.9263877,76.51218997,200.0344689,0.307206531,76.51218998
186.247331,74.21523522,196.5401448,0.32412263,74.2152352
187.693903,82.03923014,214.8192088,0.309246859,82.03923013
58.98909782,40.53650295,98.94496553,0.22044279,40.53650295
58.02190018,40.40508687,98.37898909,0.217408459,40.40508687
75.5832609,8.67E+12,680.2493481,-1,#DIV/0!
142.157398,-3.78E+13,1279.416582,-1,#DIV/0!
-296625.7564,-58116.92349,-163662.1708,0.408042279,-58116.92348
148.2791748,1.43E+16,1334.512573,-1,2.97E+12
-4.23E+11,-1.89E+16,-3.81E+12,-0.999899106,-1.84E+16
78.28966558,38.4084944,99.03081854,0.289178606,38.4084944
140.4354446,59.22258564,155.7711686,0.315133128,59.22258566
123.9956282,59.33236507,153.511778,0.29365969,59.33236506
59.74956862,15.77013277,43.48465887,0.378703005,15.77013277
79.18851397,23.61922931,64.44994841,0.364353332,23.61922931
98.70031962,53.5024786,135.9437596,0.270443568,53.50247862
88.35293903,45.22291001,115.8952976,0.281378151,45.22291002
55.81190227,29.02625768,74.21332648,0.278382617,29.02625768
52.6662858,36.41187454,88.77649678,0.219059687,36.41187454
1787894.902,1058174.365,2651434.855,0.252834572,1058174.365
145.0467899,54.57193027,145.4718408,0.332844927,54.57193027
97.85441686,58.62035664,146.5892968,0.250327576,58.62035663
65.61925207,28.54008963,74.77894902,0.310068573,28.54008964
46.66528208,27.5755784,69.11321143,0.253159778,27.5755784
118.9743084,48.95124946,129.1421645,0.319089563,48.95124944
118.3926419,56.31922373,145.8334165,0.294703716,56.31922373
174.3294996,46.15059189,127.2249394,0.378367364,46.1505919
81.99464858,62.9314158,150.3335855,0.19442399,62.93141581
54.84562536,46.01189457,107.8703054,0.172200215,46.01189459
36.77127116,25.93254709,62.98997237,0.214496443,25.93254709
123.2813267,53.05407971,139.1947649,0.311819615,53.05407972
44.12426833,35.92259834,84.76479472,0.179825495,35.92259834
37.54808982,32.05438014,74.8605929,0.167712378,32.05438014
100.8196832,40.37622611,106.8631717,0.323342744,40.37622612
180.2444157,58.94202905,159.4458669,0.352565135,58.94202904
35.89895325,27.25954057,65.26034135,0.197018365,27.25954057
112.9140334,47.72981028,125.50534,0.314747946,47.72981028
146.6469367,50.39925281,135.6570049,0.345823572,50.3992528
183.2774831,108.1857504,271.1963111,0.25338277,108.1857504
141.1806253,56.03881282,148.4720994,0.324725596,56.03881279
129.8660929,42.51648734,114.9996592,0.352412516,42.51648732
161.751092,82.61276916,211.7829577,0.281781012,82.61276916
166.9275978,86.88798252,222.1244022,0.278222809,86.88798252
165.4251968,80.15161733,207.0198492,0.291426525,80.15161732
178.310552,76.40788045,200.5742713,0.312523461,76.40788043
103.9685046,42.78724211,112.8772143,0.31905223,42.78724213
153.9506219,76.56342949,197.027999,0.286697842,76.56342947
7.068649074,4.049760717,10.20114093,0.259474528,4.049760715
59.4825118,29.14478892,75.15907588,0.289408479,29.14478892
25.03711163,2.104570663,6.141627587,0.459116506,2.104570663
149.2525818,53.77074183,144.0173394,0.339179399,53.77074181
177.0394853,71.54587555,189.1567144,0.321926058,71.54587553
110.9596051,20.21571062,57.17490339,0.414120544,20.21571062
116.0566968,60.93528535,155.5773529,0.276578521,60.93528534
142.6744151,28.63173266,80.5096696,0.405951756,28.63173266
156.9666455,51.44613664,139.1375396,0.352264219,51.44613664
159.4193067,48.16209595,131.2672569,0.362765203,48.16209593
137.5204227,76.77776504,194.1937795,0.264648557,76.77776502
113.1525829,29.64355038,81.78838358,0.379530834,29.64355038
126.0556461,54.95280438,143.9417214,0.309684947,54.95280436
153.4058051,54.83048486,146.980178,0.340314411,54.83048484
123.982517,41.80091697,112.7333385,0.348455329,41.80091697
169.6350606,60.65630385,162.5898597,0.340255252,60.65630387
107.7935751,14.57354579,41.83527961,0.43531575,14.57354579
200.7102885,91.12496172,237.4411433,0.302832609,91.12496172
146.8208479,47.11828503,127.6947644,0.355044695,47.11828504
108.0048891,35.12685061,95.0735093,0.353288263,35.12685061
53.84847145,21.84539269,57.72955152,0.321320984,21.84539269
116.1991043,43.35081789,115.6682028,0.334094816,43.35081788
34.3460324,25.22063606,60.78384568,0.205041886,25.22063606
42.61463344,18.92368932,49.45120902,0.306595352,18.92368932
154.2643457,16.2631811,47.13321749,0.449077435,16.2631811
58.08556171,26.03466243,67.95172175,0.305024061,26.03466243
80.5502593,21.12800174,58.28778941,0.379396644,21.12800174
109.7422823,19.70346557,55.77253919,0.415297705,19.70346557
60.15907204,10.53923385,29.87321122,0.417238276,10.53923385
83.85075694,22.91384922,63.00264825,0.374772253,22.91384923
61.03564139,23.27529141,61.95107957,0.330833597,23.27529141
56.29596707,25.59296292,66.67507077,0.302605544,25.59296292
61.63320151,20.63842993,55.69826833,0.349382403,20.63842993
50.1050257,27.12978643,68.94562949,0.270662961,27.12978643
88.44921855,23.39003463,64.48577096,0.378488146,23.39003463
67.46566629,14.39244217,40.31082539,0.400416445,14.39244217
57.53113918,22.61126946,59.97637143,0.32624954,22.61126946
82.55426811,22.56593969,62.04459033,0.374739789,22.56593969
142.7070463,68.8881416,178.0196314,0.292091986,68.8881416
45.02805123,17.2075559,45.78978328,0.330513861,17.2075559
112.1343716,40.47080567,108.3744803,0.338921705,40.47080568
175.9381251,28.18498742,80.26866139,0.423961278,28.18498742
170.4825706,27.82614625,79.17101088,0.42260107,27.82614625
176.9346075,83.55665361,216.5773655,0.29599114,83.5566536
187.3834929,76.33111761,201.616967,0.32067349,76.33111762
153.3662862,68.9197715,179.8230142,0.304582199,68.91977152
141.5441627,13.99578433,40.64761734,0.452137886,13.99578433
142.7142762,16.53508106,47.76070199,0.444223401,16.53508106
156.4386739,71.20093224,185.4654402,0.302408791,71.20093225
65.87808748,20.38435971,55.43537322,0.359752625,20.38435971
46.29591981,13.56449901,37.0727773,0.366536916,13.56449901
93011788.57,-34453839.57,-117921903.7,0.711302792,-34453839.57
146.594697,35.54223287,98.65375295,0.387838425,35.54223287
179.3222009,-66.64677399,-228.2127957,0.712106843,-66.646774
67.95959622,10.27090013,29.33488283,0.428058031,10.27090013
127.341342,69.38957517,176.1698239,0.269425727,69.38957519
205.9545565,106.3281098,272.1500491,0.279765292,106.3281098
34.88318837,30.24826704,70.39700951,0.163653597,30.24826704
152.6857221,53.12354558,142.808327,0.34411517,53.12354558
70.3595153,14.65049617,41.09890425,0.402645472,14.65049617
34.09879289,28.79343122,67.40715573,0.170530098,28.79343122
117.0999762,32.67492508,89.68320766,0.372355215,32.67492508
183.7264242,107.9895665,270.893922,0.254259698,107.9895665
147.5834267,51.79945678,139.1218453,0.342889038,51.79945677
38.11098512,19.52861262,50.0389476,0.28117006,19.52861262
99.61145449,20.98174606,58.81567447,0.401591514,20.98174606
199.5766829,107.6005185,273.6268258,0.271493993,107.6005185
174.6281846,35.56336712,99.9079522,0.404646977,35.56336712
36.77835194,28.38684277,67.73401849,0.193053047,28.38684277
150.5942867,66.7443101,174.4591434,0.306921467,66.7443101
88.94016913,22.61004999,62.5313208,0.382821374,22.61004999
77.31423787,23.85179638,64.88314049,0.360131108,23.85179638
29.05158945,23.13137484,54.83942653,0.185390555,23.13137484
30.24767399,23.26961715,55.56108683,0.193854769,23.26961715
30.55366992,21.36573651,51.98074918,0.216451143,21.36573651
169.6160255,81.05263383,209.747892,0.293899298,81.05263385
39.95126884,17.97979931,46.90323615,0.304331471,17.97979931
49.21293923,18.98194305,50.45838737,0.329115445,18.98194305
62.37726602,24.10491931,64.06268211,0.328830047,24.1049193
84.80881954,23.38341856,64.24566795,0.37374413,23.38341856
36.57725437,14.12285353,37.53737229,0.328958493,14.12285353
33.68259205,18.11141785,46.07580251,0.272009814,18.11141785
80.16466038,32.58479545,86.08996217,0.32101431,32.58479545
58.63346172,23.03351232,61.09974832,0.326322869,23.03351232
142.0574216,36.45519442,100.7475397,0.381799512,36.45519442
54.03714712,24.38153247,63.58189197,0.303894496,24.38153247
18.67712055,9.337593814,24.01131052,0.285733295,9.337593815
131.514769,65.90562127,169.417038,0.285300364,65.90562125
46.93316042,21.11616182,55.08691886,0.304378119,21.11616182
74.37985167,32.42011486,84.92196763,0.309711085,32.42011486
70.04124378,29.49164303,77.58551503,0.31538136,29.49164303
82.40936276,36.89587797,96.31391708,0.30521243,36.89587797
59538.33121,-5472.627336,-16936.81306,0.54741151,-5472.627337
79.44171265,32.77753167,86.44374215,0.318643256,32.77753167
109.7300644,42.69552435,113.3811861,0.327787722,42.69552437
89.71510466,45.5172097,116.7988824,0.283018919,45.51720972
67.58141352,25.69372502,68.41141428,0.331286418,25.69372502
40.89174994,28.84106079,70.05353398,0.214475682,28.84106079
45.59319722,10.94961887,30.41411496,0.388820713,10.94961887
96.97849482,40.03334702,105.5729734,0.318562913,40.03334704
43.07818147,30.73255117,74.48482891,0.211823068,30.73255117
24.11948169,14.60363473,36.45369236,0.248103402,14.60363473
66.37236974,29.83389962,77.83900861,0.304539628,29.83389962
55.60682461,24.0050016,62.95583541,0.311306628,24.0050016
45.42188312,20.41274351,53.25984711,0.304573466,20.41274351
63.5647438,31.51746787,81.14153301,0.287247017,31.51746787
68.6048744,30.42351691,79.51643201,0.306825116,30.42351691
-2249641.545,-337435.6961,-964103.4223,0.428573552,-337435.6961
49.69433925,22.31328223,58.22526131,0.304722019,22.31328223
49.54890989,22.05347073,57.61287264,0.306208745,22.05347073
64.78413016,25.77852111,68.27915032,0.324341882,25.77852111
50.87016542,20.75675883,54.81483683,0.320409349,20.75675884
70.30251798,28.56317941,75.46880845,0.321085573,28.56317941
86.93401753,45.30195171,115.7924283,0.278007061,45.3019517
61.09961588,25.67480772,67.56109031,0.315707815,25.67480771
73.75400264,41.17091204,104.1358531,0.26467751,41.17091205
30.02485207,12.20513862,32.24606155,0.321003495,12.20513862
66.75285899,51.73855918,123.3477141,0.192028886,51.73855917
103.6245683,57.60349792,145.795284,0.265507211,57.60349791
81.1350448,61.93793908,148.1220342,0.195729438,61.9379391
117.0746612,63.76103385,161.8931048,0.269530111,63.76103385
107.8202405,53.0162402,136.651161,0.288766994,53.01624018
64.08519498,22.01243139,59.25307396,0.345900253,22.01243139
82.43470284,33.03154785,87.41846399,0.323257154,33.03154785
111.0668054,57.38169757,146.8546933,0.279630087,57.38169756
92.69225467,28.20416638,76.82087789,0.361871095,28.20416638
110.2417745,33.6670506,91.6694228,0.361411546,33.6670506
61.99815803,31.54411316,80.9102074,0.282492981,31.54411316
61.21675161,40.32734349,99.19912032,0.229923815,40.32734349
62.52965017,38.72865555,96.30361475,0.243312134,38.72865554
60.28740383,39.46490372,97.1878984,0.231320607,39.46490372
61.75429933,39.1855275,97.03286225,0.238121169,39.1855275
73.45488643,44.17024193,110.3849844,0.249540183,44.17024194
54.67620899,31.85509209,80.02421605,0.256066311,31.8550921
56.01306143,32.2748091,81.22396998,0.258318364,32.27480911
27.81099937,25.90138745,59.29599547,0.144649019,25.90138745
96.93485994,48.17015033,123.974731,0.286841853,48.17015034
95.00128442,52.36977722,132.7215907,0.267158252,52.36977721
103.2605696,50.94280075,131.2454306,0.288164654,50.94280073
89.02414348,56.64089921,140.1909149,0.237541395,56.64089922
16.41637951,11.00221437,26.97945624,0.2260921,11.00221437
64.34548989,31.73655004,81.76664069,0.288209345,31.73655004
43.5210721,20.30398894,52.7143211,0.298127212,20.30398894
50.20643282,6.942382978,19.90947629,0.43390795,6.942382977
47.10538526,13.6302136,37.29360157,0.368049052,13.6302136
-6077433.47,-903706.8421,-2583086.599,0.429161802,-903706.8423
47.27166715,23.10798578,59.61071453,0.289829306,23.10798578
101.7608531,56.02047646,142.0032997,0.26742317,56.02047645
76.06863233,42.00680645,106.4294997,0.266812556,42.00680645
59.79403551,24.75742415,65.26475614,0.318084542,24.75742415
67.95417598,35.65697477,91.04629394,0.276696839,35.65697477
47.43087507,27.44867127,69.02993393,0.257436712,27.44867127
48.58886998,25.05111837,64.13180826,0.280018866,25.05111837
59.81111315,28.4087442,73.57714692,0.29497359,28.4087442
43.34666625,29.29002305,71.71670194,0.224251374,29.29002305
45.55915463,38.09487,89.37416071,0.173047194,38.09487
37.07791895,29.80033519,70.51067989,0.183051792,29.8003352
30.34879432,29.22412157,66.36915447,0.135520093,29.22412157
126.8420304,60.37247043,156.3169095,0.294604216,60.37247042
57.90199511,8.269961891,23.68239156,0.431831964,8.269961891
104.4722222,1.27E+15,940.25,-1,-1.47E+12
73.01172058,-2.82E+12,657.1054852,-1,7.20E+12
22939572.63,1330389.043,3915474.007,0.47155226,1330389.044
34.48878632,22.10724949,54.64579635,0.235924812,22.10724949
44.22468095,23.51941065,59.93366354,0.274131917,23.51941065
57.29284984,12.84575415,35.85737577,0.395689788,12.84575415
57.38877485,17.88739389,48.6116276,0.358823647,17.88739389
56.07277037,20.18725058,54.07269035,0.339278227,20.18725058
68.41726575,32.28982597,83.70168635,0.296099992,32.28982597
56.39180415,25.44714869,66.3597044,0.303873082,25.44714869
120.6823228,41.01639129,110.5274873,0.34735753,41.0163913
65.41328729,24.17562555,64.57197913,0.335476904,24.17562555
87.70632616,49.42460967,124.8262959,0.262794959,49.42460966
55.01284168,23.56959568,61.87259527,0.312551054,23.56959567
46.9693207,31.8482604,77.93074086,0.223469349,31.8482604
60.95410638,26.84160511,70.21782989,0.308003556,26.84160511
51.33642045,25.03877322,64.61176149,0.290234169,25.03877322
56.48255576,14.91106744,41.11514865,0.378678918,14.91106744
118.4836684,3.85E+12,1066.353016,-1,-9.48E+11
51.54044279,7.159903864,20.52909039,0.433614946,7.159903865
97.19575673,52.30083217,133.0397019,0.271869839,52.30083215
71.75738294,37.66379659,96.16624175,0.276640308,37.66379659
53.10866214,16.84276614,45.6974967,0.356591201,16.84276614
60.64826226,31.739793,81.07589994,0.277196419,31.739793
56.65978304,25.31741704,66.10613409,0.305546572,25.31741704
85.28784949,49.24326965,123.8866878,0.257904773,49.24326963
32.98096012,23.21834656,56.41618401,0.214905288,23.21834656
63.93970946,42.09888159,103.5666827,0.230040785,42.09888159
73.43482344,49.84464791,121.943749,0.223238142,49.84464791
68.50521254,46.73250604,114.2239618,0.222103965,46.73250603
69.23815263,47.87692531,116.7261133,0.219022656,47.8769253
49941.32369,29941.96825,74864.42541,0.25015872,29941.96825
82.81330323,37.19715131,97.05943144,0.304662158,37.19715131
81.32358007,41.08043766,105.480267,0.283825989,41.08043766
0,12.45569594,0,-1,#DIV/0!
79.80279436,48.83431174,121.6822888,0.24586878,48.83431174
41.74717574,19.37395632,50.33535453,0.299046867,19.37395632
2632505967,7086082397,11204742813,-0.209383819,7086082398
79.97720724,30.76712343,81.81056565,0.329512748,30.76712343
-1224757.014,-250723.2568,-704122.1963,0.404182056,-250723.2568
102.2622468,56.91296483,144.0210925,0.265274907,56.91296482
117.7220116,55.84323014,144.6563722,0.295200617,55.84323012
61.92585235,20.02197766,54.22219398,0.354066888,20.02197766
65.53296714,39.5927011,98.86737874,0.248555617,39.5927011
135.4862621,59.83081138,156.4613006,0.307531162,59.83081136
110.2579484,62.38407821,157.4559753,0.261988474,62.3840782
106.1797257,38.73426729,103.6045233,0.33737554,38.7342673
119.3803437,41.17976212,110.7993577,0.345313231,41.17976213
57.91604159,46.52372427,110.0922776,0.183184271,46.52372428
161.0397109,85.23220582,217.3513454,0.27505409,85.23220584
139.7062742,78.51958273,198.3912498,0.263323383,78.51958272
80.52206633,42.41192072,108.2331958,0.275976117,42.41192071
133.0252321,92.28785773,224.8630822,0.218270137,92.28785772
155.1138831,-6.68E+13,1396.024948,-1,-6.50E+12
151076.5548,-5.98E+12,1359689.096,-1.000000114,-5.99E+12
171.9446478,85.4612397,219.9442613,0.286807107,85.46123972
108315.0931,64972.77793,162438.7259,0.250052184,64972.77794
142.5290193,76.64398039,194.9818928,0.271997434,76.6439804
157.4113162,87.02657977,220.4530982,0.266584869,87.02657976
101.1323626,52.89616804,135.1292207,0.277306332,52.89616802
190.9944467,88.2661126,229.4520403,0.299774248,88.26611262
111.0329357,67.56008325,168.5038097,0.247066327,67.56008325
83.09489178,18.03813257,50.46292223,0.398784548,18.03813257
184.1565182,42.4144335,118.1710232,0.393052004,42.4144335
171.5193857,20.50490261,59.15731637,0.442516394,20.50490261
229.2127489,134.0598197,336.563988,0.255275401,134.0598197
57.61063412,48.51515504,113.6446082,0.17122792,48.51515503
86.35573851,50.05228197,125.843618,0.257121684,50.05228197
142.7822547,76.80039804,195.3719893,0.271946463,76.80039805
49.42882333,42.78301923,99.60998362,0.164129898,42.78301923
195.8402986,96.55027822,248.7693157,0.288288963,96.55027822
32.98001731,28.929591,67.15343463,0.160635742,28.929591
60.20627954,28.88756193,74.71329573,0.293174133,28.88756194
123.7117449,44.25918394,118.6304525,0.340178941,44.25918393
139.5431011,65.15682057,169.1442957,0.297978433,65.15682056
123.4012832,51.38219227,135.3594533,0.317182542,51.38219228
174.3679254,44.43906584,122.8783526,0.382548781,44.43906584
70.37913823,48.0308053,117.388236,0.222009867,48.0308053
64.21502259,41.28079965,101.9879828,0.23529563,41.28079966
203.4043595,71.88636053,192.9308024,0.341915218,71.88636053
141.3924677,55.21636763,146.5697107,0.327230647,55.21636763
80.97049726,58.14502817,140.745288,0.210295122,58.14502818
81.06353537,59.30671035,143.0376475,0.20591453,59.30671037
30.70874661,19.5585085,48.40012281,0.237316302,19.5585085
73.20333676,50.09041669,122.3619523,0.221410804,50.0904167
81.64737066,59.18171119,142.9953087,0.208103871,59.18171117
80.87558252,59.61891054,143.5766765,0.204120263,59.61891055
48.14599488,34.30894243,83.17090393,0.212087841,34.30894243
69.51444974,19.32488696,53.05798716,0.372789069,19.32488696
71.49742592,51.19281072,123.9865885,0.210976568,51.19281073
89.43454461,62.30480021,151.6894542,0.217317555,62.30480022
78.28791786,58.52975893,140.5605607,0.200761487,58.52975891
40.02930069,21.97583802,55.7291878,0.26796502,21.97583802
59.5698641,38.87018508,95.77831652,0.232028048,38.87018508
52.27103676,28.91500378,73.24015053,0.266473127,28.91500378
156.9029269,94.55260631,236.2097061,0.24909146,94.55260632
90.67429792,48.56305841,123.6198616,0.272776732,48.56305841
94.05948365,63.13117623,154.7676877,0.225762745,63.13117622
51.23504555,38.77507799,92.8915526,0.197825477,38.77507799
77.27758923,51.55340513,126.5245422,0.227121098,51.55340512
39.83263163,18.20755722,47.40040554,0.30166845,18.20755722
64.82670364,36.88964997,93.02386609,0.260839642,36.88964997
93.43526793,52.19185249,131.9980357,0.264546374,52.19185251
83.49019539,46.02833703,116.6487665,0.267140788,46.02833702
77.51241403,39.98666647,102.3586062,0.27990922,39.98666649
82.00162021,57.28904452,139.4032307,0.216665698,57.28904451
68.89609878,54.79782181,129.9426736,0.185655463,54.79782182
167.5470578,55.29238325,149.438377,0.35134686,55.29238324
90.6891707,54.98858556,137.2297392,0.247802047,54.98858554
103.6246577,71.10822809,173.6130426,0.220766198,71.1082281
118.6723719,78.98847117,193.9371484,0.22762946,78.98847119
86.87447796,51.9307006,129.9073283,0.25077581,51.93070063
61.80465928,40.48908263,99.69641651,0.231151832,40.48908263
33.6071832,23.41576231,57.00735322,0.217285871,23.41576231
111.1246892,75.23799392,184.1531254,0.223804064,75.23799391
